ORF_ID	ARO	Database	Cut_Off	Drugs	Drug Classes	Original Drug Classes
gi|504388417|ref|WP_014575519.1| membrane protein [Neisseria meningitidis] >gi|308389832|gb|ADO32152.1| multidrug efflux pump channel protein [Neisseria meningitidis alpha710] >gi|325201634|gb|ADY97088.1| multiple transferable resistance system protein MtrE [Neisseria meningitidis M01-240149] >gi|325208631|gb|ADZ04083.1| multiple transferable resistance system protein MtrE [Neisseria meningitidis NZ-05/33] >gi|530899133|gb|EQC97893.1| efflux transporter, outer membrane factor (OMF) lipo, NodT family protein [Neisseria meningitidis 96037] >gi|530904985|gb|EQD03376.1| efflux transporter, outer membrane factor (OMF) lipo, NodT family protein [Neisseria meningitidis NM3139] >gi|530907108|gb|EQD05362.1| efflux transporter, outer membrane factor (OMF) lipo, NodT family protein [Neisseria meningitidis NM151] >gi|530910613|gb|EQD08664.1| efflux transporter, outer membrane factor (OMF) lipo, NodT family protein [Neisseria meningitidis NM003] >gi|530910861|gb|EQD08902.1| efflux transporter, outer membrane factor (OMF) lipo, NodT family protein [Neisseria meningitidis NM045] >gi|530914320|gb|EQD12155.1| efflux transporter, outer membrane factor (OMF) lipo, NodT family protein [Neisseria meningitidis NM0552] >gi|530916311|gb|EQD14029.1| efflux transporter, outer membrane factor (OMF) lipo, NodT family protein [Neisseria meningitidis NM0552] >gi|530916393|gb|EQD14109.1| efflux transporter, outer membrane factor (OMF) lipo, NodT family protein [Neisseria meningitidis NM518] >gi|530917378|gb|EQD15038.1| efflux transporter, outer membrane factor (OMF) lipo, NodT family protein [Neisseria meningitidis NM518] >gi|530918190|gb|EQD15809.1| efflux transporter, outer membrane factor (OMF) lipo, NodT family protein [Neisseria meningitidis NM0552] >gi|530921467|gb|EQD18865.1| efflux transporter, outer membrane factor (OMF) lipo, NodT family protein [Neisseria meningitidis NM2866] >gi|530921551|gb|EQD18945.1| efflux transporter, outer membrane factor (OMF) lipo, NodT family protein [Neisseria meningitidis NM3230] >gi|663090843|gb|KER39126.1| multidrug efflux pump channel protein [Neisseria meningitidis 992008] >gi|989349477|emb|CWR48858.1| outer membrane efflux protein [Neisseria meningitidis] >gi|989483416|emb|CWP96241.1| outer membrane efflux protein [Neisseria meningitidis] >gi|989490955|emb|CWP64674.1| outer membrane efflux protein [Neisseria meningitidis] >gi|989546926|emb|CWT57379.1| outer membrane efflux protein [Neisseria meningitidis] >gi|989572868|emb|CWN65611.1| outer membrane efflux protein [Neisseria meningitidis] >gi|989587232|emb|CWT78953.1| outer membrane efflux protein [Neisseria meningitidis] >gi|989699079|emb|CWQ11329.1| outer membrane efflux protein [Neisseria meningitidis] >gi|989749686|emb|CWN94562.1| outer membrane efflux protein [Neisseria meningitidis] >gi|989831344|emb|CWR78482.1| outer membrane efflux protein [Neisseria meningitidis] >gi|989851378|emb|CWQ34149.1| outer membrane efflux protein [Neisseria meningitidis] >gi|989859303|emb|CWM22776.1| outer membrane efflux protein [Neisseria meningitidis] >gi|989865892|emb|CWN05845.1| outer membrane efflux protein [Neisseria meningitidis] >gi|989879724|emb|CWM61174.1| outer membrane efflux protein [Neisseria meningitidis] >gi|989893496|emb|CWP47507.1| outer membrane efflux protein [Neisseria meningitidis] >gi|989917887|emb|CWQ15074.1| outer membrane efflux protein [Neisseria meningitidis] >gi|989949547|emb|CWP60551.1| outer membrane efflux protein [Neisseria meningitidis] >gi|989965474|emb|CWT49237.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990003619|emb|CWM97216.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990025754|emb|CWQ35388.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990029263|emb|CWP30347.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990053569|emb|CWQ61651.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990065496|emb|CWN08294.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990068300|emb|CWS71570.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990070357|emb|CWQ03240.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990074072|emb|CWP01638.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990076756|emb|CWM01869.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990093488|emb|CWM52510.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990097209|emb|CWQ09359.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990107635|emb|CWR89015.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990116585|emb|CWR75117.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990119642|emb|CWT48377.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990123618|emb|CWN41599.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990128796|emb|CWN76290.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990136717|emb|CWR60111.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990139033|emb|CWM75276.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990140900|emb|CWN78594.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990142991|emb|CWT22503.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990146201|emb|CWP43676.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990150431|emb|CWP53441.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990151785|emb|CWM36625.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990153623|emb|CWO04122.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990156694|emb|CWT63653.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990160294|emb|CWP50890.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990169408|emb|CWM48826.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990171436|emb|CWT70130.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990172663|emb|CWT22299.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990177766|emb|CWQ32279.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990181798|emb|CWM66521.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990199171|emb|CWN44413.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990207168|emb|CWM86338.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990217138|emb|CWN48052.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990219244|emb|CWQ63462.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990225723|emb|CWQ89871.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990234857|emb|CWO37615.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990237302|emb|CWQ39755.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990238776|emb|CWT37896.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990245175|emb|CWR78994.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990247750|emb|CWN85444.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990256258|emb|CWM60786.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990257121|emb|CWO47776.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990266119|emb|CWQ84503.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990268902|emb|CWQ50942.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990274282|emb|CWQ78065.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990280887|emb|CWR32580.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990282886|emb|CWS05079.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990295757|emb|CWT83238.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990314079|emb|CWR56641.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990322257|emb|CWN68249.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990333937|emb|CWN23467.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990337276|emb|CWR51352.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990338270|emb|CWQ00767.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990343652|emb|CWM25413.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990353465|emb|CWM33732.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990357321|emb|CWS40794.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990359347|emb|CWQ14816.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990373263|emb|CWP99563.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990376597|emb|CWT68107.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990382522|emb|CWM44988.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990391445|emb|CWN04435.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990398659|emb|CWM51760.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990409830|emb|CWT83619.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990412729|emb|CWN31013.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990415121|emb|CWO03989.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990427054|emb|CWN90637.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990441479|emb|CWS37900.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990446534|emb|CWQ39406.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990449432|emb|CWQ53765.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990457850|emb|CWR53742.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990466327|emb|CWM99364.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990484106|emb|CWM63769.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990492132|emb|CWQ86313.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990494977|emb|CWQ67461.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990498535|emb|CWS00204.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990510207|emb|CWO07935.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990513272|emb|CWS14473.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990517766|emb|CWR84071.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990548523|emb|CWN46681.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990551293|emb|CWM73879.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990570635|emb|CWO72439.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990583244|emb|CWM59422.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990585711|emb|CWR30533.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990587796|emb|CWR67790.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990600746|emb|CWQ57849.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990605660|emb|CWQ86445.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990609474|emb|CWO98004.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990612909|emb|CWS83957.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990619067|emb|CWQ36671.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990624741|emb|CWS89913.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990628703|emb|CWO76618.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990630172|emb|CWO17010.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990632247|emb|CWO47033.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990645434|emb|CWO80170.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990652989|emb|CWS12688.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990655350|emb|CWQ29167.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990658505|emb|CWS66625.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990669649|emb|CWS71488.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990676046|emb|CWM66509.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990678909|emb|CWN29837.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990680278|emb|CWN75423.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990689620|emb|CWM28520.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990694449|emb|CWQ19148.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990701609|emb|CWP40456.1| outer membrane efflux protein [Neisseria meningitidis] >gi|990705401|emb|CWT51859.1| outer membrane efflux protein [Neisseria meningitidis]	3000812	sarg	Loose	['erythromycin', 'azithromycin']	['macrolide antibiotic', 'macrolide antibiotic']	multidrug
ZP_04233366 Metallothiol transferase fosB [Bacillus cereus Rock3-28]	3000172	sarg	Strict	['fosfomycin']	['phosphonic acid antibiotic']	fosfomycin
AM051142.1.gene1.p01 OKP-A beta-lactamase. Encoded by gene blaOKP-A. OKP-A-4 Curated. ARO:3002421 OKP-A-4 [Klebsiella pneumoniae]	3002421	sarg	Perfect	['cephalosporin', 'penicillin beta-lactam']	['beta-lactam antibiotic', 'beta-lactam antibiotic']	beta_lactam
gi|693170426|ref|WP_032302787.1| MacB family efflux pump subunit [Escherichia coli] >gi|632162230|gb|KDA59010.1| macrolide export ATP-binding/permease protein MacB [Escherichia coli 2-011-08_S1_C1]	3000535	sarg	Loose	['erythromycin']	['macrolide antibiotic']	macrolide-lincosamide-streptogramin
gi|1028100289|ref|WP_063856424.1| tetracycline resistance ribosomal protection protein Tet(W) [Bifidobacterium longum] >gi|168259002|gb|ACA23185.1| TetW [Bifidobacterium longum]	3000194	sarg	Strict	['tetracycline', 'doxycycline', 'minocycline', 'chlortetracycline', 'demeclocycline', 'oxytetracycline']	['tetracycline antibiotic', 'tetracycline antibiotic', 'tetracycline antibiotic', 'tetracycline antibiotic', 'tetracycline antibiotic', 'tetracycline antibiotic']	tetracycline
ZP_03989103 ribosomal protection type tetracycline resistance protein [Acidaminococcus sp. D21]	3000196	sarg	Strict	['tetracycline', 'doxycycline', 'minocycline', 'chlortetracycline', 'demeclocycline', 'oxytetracycline']	['tetracycline antibiotic', 'tetracycline antibiotic', 'tetracycline antibiotic', 'tetracycline antibiotic', 'tetracycline antibiotic', 'tetracycline antibiotic']	tetracycline
gi|601381951|gb|EYS31407.1| type I secretion outer membrane, TolC family protein [Acinetobacter baumannii 45052_5]	3003682	sarg	Loose	['triclosan']	['disinfecting agents and antiseptics']	multidrug
AY847144.1.gene1.p01 CTX-M type extended spectrum beta-lactamase. CTX-M-48 Curated. Encoded by gene blaCTX-M. Variation of CTX-M-14. ARO:3001910 CTX-M-48 [Klebsiella pneumoniae]	3001910	sarg	Perfect	['cephalosporin']	['beta-lactam antibiotic']	beta_lactam
AF242872.1.gene2.p01 ErmB. ErmB Curated. Methylase. Encoded by gene erm(B). ARO:3000375 ErmB [Enterococcus faecium]	3000375	sarg	Perfect	['erythromycin', 'roxithromycin', 'lincomycin', 'telithromycin', 'clarithromycin', 'clindamycin', 'tylosin', 'spiramycin', 'azithromycin', 'dirithromycin', 'pristinamycin IA', 'quinupristin', 'virginiamycin M1', 'madumycin II', 'griseoviridin', 'dalfopristin', 'pristinamycin IB', 'virginiamycin S2', 'pristinamycin IC', 'vernamycin C', 'patricin A', 'patricin B', 'ostreogrycin B3', 'oleandomycin']	['macrolide antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'macrolide antibiotic', 'lincosamide antibiotic', 'lincosamide antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic', 'streptogramin antibiotic']	macrolide-lincosamide-streptogramin
ZP_02865688 putative undecaprenol kinase [Clostridium perfringens C str. JGS1495]	3002986	sarg	Loose	['bacitracin A', 'bacitracin B', 'bacitracin F']	['peptide antibiotic', 'peptide antibiotic', 'peptide antibiotic']	bacitracin
gi|779903737|ref|WP_045374057.1| MULTISPECIES: macrolide transporter subunit MacA [Enterobacteriaceae] >gi|771328909|gb|KJO62986.1| macrolide transporter [[Enterobacter] aerogenes] >gi|1019371325|emb|SAJ83588.1| Macrolide-specific efflux protein MacA [Enterobacter cloacae]	3000533	sarg	Loose	['erythromycin']	['macrolide antibiotic']	macrolide-lincosamide-streptogramin
gi|692125167|ref|WP_032081234.1| outer membrane channel protein TolC [Vibrio fluvialis]	3000237	sarg	Loose	['erythromycin', 'cloxacillin', 'gentamicin C', 'tigecycline', 'cephalosporin', 'ciprofloxacin', 'spectinomycin', 'streptomycin', 'tetracycline', 'tobramycin', 'oxacillin', 'ceftazidime', 'ertapenem', 'piperacillin', 'penicillin beta-lactam', 'novobiocin', 'azithromycin', 'rifampin', 'imipenem', 'chloramphenicol', 'polymyxin B1', 'polymyxin B2', 'polymyxin B3', 'polymyxin B4', 'ampicillin', 'nalidixic acid', 'norfloxacin', 'cefalotin', 'triclosan', 'ticarcillin']	['macrolide antibiotic', 'macrolide antibiotic', 'fluoroquinolone antibiotic', 'fluoroquinolone antibiotic', 'fluoroquinolone antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'tetracycline antibiotic', 'tetracycline antibiotic', 'peptide antibiotic', 'peptide antibiotic', 'peptide antibiotic', 'peptide antibiotic', 'aminocoumarin antibiotic', 'rifamycin antibiotic', 'phenicol antibiotic', 'disinfecting agents and antiseptics']	multidrug
gi|690976387|ref|WP_031950771.1| AAC(3)-I family aminoglycoside 3-N-acetyltransferase [Acinetobacter baumannii]	3002528	sarg	Strict	['astromicin', 'sisomicin', 'gentamicin']	['aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']	aminoglycoside
NC_006663.1.orf0.gene.p01 aminoglycoside 6-adenylyltransferase. Encoded by gene aadE. ANT(6')-Ia Curated. ARO:3002626 ANT(6')-Ia. ARO:3000225 ANT(6) [Staphylococcus epidermidis RP62A]	3002628	sarg	Strict	['streptomycin']	['aminoglycoside antibiotic']	aminoglycoside
gi|992325427|ref|WP_061046908.1| fosfomycin resistance protein FosB [Bacillus amyloliquefaciens]	3007372	sarg	Strict	['fosfomycin']	['phosphonic acid antibiotic']	fosfomycin
gi|485905089|ref|WP_001489266.1| MFS transporter [Escherichia coli] >gi|477432079|gb|ENG96488.1| multidrug resistance protein mdtM [Escherichia coli P0301867.5]	3001214	sarg	Strict	['acriflavine', 'lincomycin', 'puromycin', 'chloramphenicol', 'norfloxacin']	['fluoroquinolone antibiotic', 'lincosamide antibiotic', 'nucleoside antibiotic', 'phenicol antibiotic', 'disinfecting agents and antiseptics']	multidrug
gi|489247580|ref|WP_003155734.1| AAC(3)-I family aminoglycoside 3-N-acetyltransferase [Pseudomonas aeruginosa] >gi|61398377|gb|AAX46055.1| aminoglycoside acetyltransferase [Pseudomonas aeruginosa] >gi|102231614|gb|ABF70493.1| aminoglycoside acetyltransferase AAC(3)-Ie [Pseudomonas aeruginosa] >gi|156915244|emb|CAO78542.1| aminoglycoside acetyltransferase [Pseudomonas aeruginosa] >gi|156915251|emb|CAO78548.1| aminoglycoside acetyltransferase [Pseudomonas aeruginosa] >gi|190349998|emb|CAQ63463.1| aminoglycoside acetyltransferase [Pseudomonas aeruginosa] >gi|306996583|gb|ADN22946.1| aminoglycoside acetyltransferase [Pseudomonas aeruginosa] >gi|449327802|gb|AGE94112.1| aminoglycoside acetyltransferase [Pseudomonas aeruginosa] >gi|506485031|gb|AGM16390.1| AAC(3)-Ie [Pseudomonas aeruginosa] >gi|506485038|gb|AGM16396.1| AAC(3)-Ie [Pseudomonas aeruginosa] >gi|506485045|gb|AGM16402.1| AAC(3)-Ie [Pseudomonas aeruginosa] >gi|506485052|gb|AGM16408.1| AAC(3)-Ie [Pseudomonas aeruginosa] >gi|522213065|gb|AGQ04645.1| aminoglycoside 3-N-acetyltransferase [Pseudomonas aeruginosa] >gi|564837657|gb|ETD49305.1| hypothetical protein X922_14865 [Pseudomonas aeruginosa VRFPA08] >gi|646263205|gb|AIB52504.1| AacC-A5 [Pseudomonas aeruginosa] >gi|671385357|gb|KFF32322.1| gentamicin 3'-acetyltransferase [Pseudomonas aeruginosa VRFPA01] >gi|821346311|dbj|BAR73398.1| aminoglycoside acetyltransferase [Pseudomonas aeruginosa] >gi|925170815|gb|ALC79316.1| AAC(3)-Ie [Pseudomonas aeruginosa] >gi|957761205|gb|ALQ28792.1| aminoglycoside 3-N-acetyltransferase [Pseudomonas aeruginosa] >gi|968588394|gb|ALT83542.1| gentamicin 3'-acetyltransferase [Pseudomonas stutzeri]	3002529	sarg	Strict	['astromicin', 'sisomicin', 'gentamicin']	['aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic']	aminoglycoside
gi|555286087|ref|WP_023260800.1| macrolide transporter subunit MacA [Salmonella enterica] >gi|554442236|gb|ESJ64713.1| macrolide transporter subunit MacA [Salmonella enterica subsp. enterica serovar Norwich str. CFSAN001077]	3000533	sarg	Loose	['erythromycin']	['macrolide antibiotic']	macrolide-lincosamide-streptogramin
B1YIX1 RecName: Full=Undecaprenyl-diphosphatase; AltName: Full=Undecaprenyl pyrophosphate phosphatase; AltName: Full=Bacitracin resistance protein	3002986	sarg	Loose	['bacitracin A', 'bacitracin B', 'bacitracin F']	['peptide antibiotic', 'peptide antibiotic', 'peptide antibiotic']	bacitracin
gi|1031647735|gb|ANG20792.1| beta-lactamase TEM-1 variant [synthetic construct]	3000873	sarg	Strict	['monobactam', 'cephalosporin', 'cefazolin', 'amoxicillin', 'penicillin beta-lactam', 'ampicillin', 'cefalotin']	['beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic']	beta_lactam
gi|1022684348|ref|WP_063439524.1| outer membrane channel protein TolC [Enterobacter asburiae] >gi|1022104987|gb|KZR46584.1| hypothetical protein A3N68_07000 [Enterobacter asburiae]	3000237	sarg	Loose	['erythromycin', 'cloxacillin', 'gentamicin C', 'tigecycline', 'cephalosporin', 'ciprofloxacin', 'spectinomycin', 'streptomycin', 'tetracycline', 'tobramycin', 'oxacillin', 'ceftazidime', 'ertapenem', 'piperacillin', 'penicillin beta-lactam', 'novobiocin', 'azithromycin', 'rifampin', 'imipenem', 'chloramphenicol', 'polymyxin B1', 'polymyxin B2', 'polymyxin B3', 'polymyxin B4', 'ampicillin', 'nalidixic acid', 'norfloxacin', 'cefalotin', 'triclosan', 'ticarcillin']	['macrolide antibiotic', 'macrolide antibiotic', 'fluoroquinolone antibiotic', 'fluoroquinolone antibiotic', 'fluoroquinolone antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'aminoglycoside antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'beta-lactam antibiotic', 'tetracycline antibiotic', 'tetracycline antibiotic', 'peptide antibiotic', 'peptide antibiotic', 'peptide antibiotic', 'peptide antibiotic', 'aminocoumarin antibiotic', 'rifamycin antibiotic', 'phenicol antibiotic', 'disinfecting agents and antiseptics']	multidrug
NP_878016 vancomycin/teicoplanin A-type resistance protein VanA [Staphylococcus aureus]	3000010	sarg	Perfect	['vancomycin', 'teicoplanin']	['glycopeptide antibiotic', 'glycopeptide antibiotic']	vancomycin
gi|446834429|ref|WP_000911685.1| metallothiol transferase FosB [Bacillus thuringiensis] >gi|324326105|gb|ADY21365.1| fosfomycin resistance protein FosB [Bacillus thuringiensis serovar finitimus YBT-020]	3000172	sarg	Strict	['fosfomycin']	['phosphonic acid antibiotic']	fosfomycin
gi|696368298|ref|WP_032943310.1| MATE family efflux transporter [Citrobacter freundii] >gi|575565042|gb|ETX64714.1| multidrug efflux transporter MdtK [Citrobacter freundii UCI 32]	3003953	sarg	Loose	['acriflavine', 'norfloxacin']	['fluoroquinolone antibiotic', 'disinfecting agents and antiseptics']	multidrug
gi|446533239|ref|WP_000610585.1| multidrug resistance transporter [Escherichia coli] >gi|291430302|gb|EFF03300.1| outer membrane efflux protein MdtP [Escherichia coli B185] >gi|345368819|gb|EGX00815.1| efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family protein [Escherichia coli STEC_MHI813]	3003550	sarg	Strict	['acriflavine', 'puromycin']	['nucleoside antibiotic', 'disinfecting agents and antiseptics']	multidrug
gi|909621141|ref|WP_049876753.1| metallothiol transferase fosB [Staphylococcus aureus]	3007372	sarg	Strict	['fosfomycin']	['phosphonic acid antibiotic']	fosfomycin
